# NVIDIA H100 80GB HBM3, 132 SMs, cold weights, 11 repetitions; synthetic BF16 inputs
M,N,K,variant,us,weight_GBs,lt_mismatches,max_abs_lt,cpu_max_abs,cpu_failures,repeat_mismatches
2,2048,3840,driver_transpose_bk128_d3_s8,12.448,1263.55,3,0.0009765625,0.001901201,0,0
2,2048,3840,driver_transpose_bk256_d2_s8,13.056,1204.71,3,0.0009765625,0.001901201,0,0
4,2048,3840,cublaslt,13.056,1204.71,0,0,0.001901201,0,0
4,2048,3840,native_gemv_grid132,21.984,715.46,8,0.0009765625,0.001901201,0,0
4,2048,3840,native_gemv_grid528,21.952,716.50,8,0.0009765625,0.001901201,0,0
4,2048,3840,existing_s1,39.264,400.59,15,6.103516e-05,0.001901201,0,0
4,2048,3840,transpose_bk128_d3_s1,29.824,527.38,15,6.103516e-05,0.001901201,0,0
4,2048,3840,transpose_bk256_d2_s1,22.752,691.31,15,6.103516e-05,0.001901201,0,0
4,2048,3840,driver_transpose_bk128_d3_s1,28.256,556.65,15,6.103516e-05,0.001901201,0,0
4,2048,3840,driver_transpose_bk256_d2_s1,24.768,635.04,15,6.103516e-05,0.001901201,0,0
4,2048,3840,existing_s4,18.016,873.04,7,0.0009765625,0.001901201,0,0
4,2048,3840,transpose_bk128_d3_s4,12.992,1210.64,7,0.0009765625,0.001901201,0,0
4,2048,3840,transpose_bk256_d2_s4,13.056,1204.71,7,0.0009765625,0.001901201,0,0
4,2048,3840,driver_transpose_bk128_d3_s4,13.312,1181.54,7,0.0009765625,0.001901201,0,0
4,2048,3840,driver_transpose_bk256_d2_s4,13.280,1184.39,7,0.0009765625,0.001901201,0,0
4,2048,3840,existing_s8,16.704,941.61,8,0.0009765625,0.001901201,0,0
4,2048,3840,transpose_bk128_d3_s8,13.056,1204.71,8,0.0009765625,0.001901201,0,0
4,2048,3840,transpose_bk256_d2_s8,12.448,1263.55,8,0.0009765625,0.001901201,0,0
4,2048,3840,driver_transpose_bk128_d3_s8,12.896,1219.65,8,0.0009765625,0.001901201,0,0
4,2048,3840,driver_transpose_bk256_d2_s8,12.416,1266.80,8,0.0009765625,0.001901201,0,0
8,2048,3840,cublaslt,13.056,1204.71,0,0,0.001901201,0,0
8,2048,3840,native_gemv_grid132,25.536,615.94,15,0.0009765625,0.001901201,0,0
8,2048,3840,native_gemv_grid528,25.728,611.34,15,0.0009765625,0.001901201,0,0
8,2048,3840,existing_s1,38.976,403.55,23,0.0009765625,0.001901201,0,0
8,2048,3840,transpose_bk128_d3_s1,29.760,528.52,23,0.0009765625,0.001901201,0,0
8,2048,3840,transpose_bk256_d2_s1,22.848,688.40,23,0.0009765625,0.001901201,0,0
8,2048,3840,driver_transpose_bk128_d3_s1,28.288,556.02,23,0.0009765625,0.001901201,0,0
8,2048,3840,driver_transpose_bk256_d2_s1,24.800,634.22,23,0.0009765625,0.001901201,0,0
8,2048,3840,existing_s4,18.272,860.81,12,0.0009765625,0.001901201,0,0
8,2048,3840,transpose_bk128_d3_s4,13.728,1145.73,13,0.0009765625,0.001901201,0,0
8,2048,3840,transpose_bk256_d2_s4,12.480,1260.31,13,0.0009765625,0.001901201,0,0
8,2048,3840,driver_transpose_bk128_d3_s4,13.984,1124.76,13,0.0009765625,0.001901201,0,0
8,2048,3840,driver_transpose_bk256_d2_s4,13.312,1181.54,13,0.0009765625,0.001901201,0,0
8,2048,3840,existing_s8,16.384,960.00,15,0.0009765625,0.001901201,0,2
8,2048,3840,transpose_bk128_d3_s8,12.576,1250.69,15,0.0009765625,0.001901201,0,0
8,2048,3840,transpose_bk256_d2_s8,13.216,1190.12,15,0.0009765625,0.001901201,0,0
8,2048,3840,driver_transpose_bk128_d3_s8,12.288,1280.00,15,0.0009765625,0.001901201,0,0
8,2048,3840,driver_transpose_bk256_d2_s8,13.184,1193.01,15,0.0009765625,0.001901201,0,0
16,2048,3840,cublaslt,13.056,1204.71,0,0,0.001901201,0,0
16,2048,3840,native_gemv_grid132,41.440,379.55,30,0.0009765625,0.001901201,0,0
16,2048,3840,native_gemv_grid528,45.760,343.72,30,0.0009765625,0.001901201,0,0
16,2048,3840,existing_s1,39.328,399.93,53,0.001953125,0.001901201,0,0
16,2048,3840,transpose_bk128_d3_s1,33.888,464.14,53,0.001953125,0.001901201,0,0
16,2048,3840,transpose_bk256_d2_s1,26.432,595.06,53,0.001953125,0.001901201,0,0
16,2048,3840,driver_transpose_bk128_d3_s1,33.472,469.90,53,0.001953125,0.001901201,0,0
16,2048,3840,driver_transpose_bk256_d2_s1,30.592,514.14,53,0.001953125,0.001901201,0,0
16,2048,3840,existing_s4,18.496,850.38,26,0.0009765625,0.001901201,0,0
16,2048,3840,transpose_bk128_d3_s4,14.080,1117.09,27,0.0009765625,0.001901201,0,0
16,2048,3840,transpose_bk256_d2_s4,14.048,1119.64,27,0.0009765625,0.001901201,0,0
16,2048,3840,driver_transpose_bk128_d3_s4,15.072,1043.57,27,0.0009765625,0.001901201,0,0
16,2048,3840,driver_transpose_bk256_d2_s4,14.656,1073.19,27,0.0009765625,0.001901201,0,0
16,2048,3840,existing_s8,18.208,863.83,32,0.0009765625,0.001901201,0,5
16,2048,3840,transpose_bk128_d3_s8,13.664,1151.10,29,0.0009765625,0.001901201,0,0
16,2048,3840,transpose_bk256_d2_s8,13.152,1195.91,29,0.0009765625,0.001901201,0,0
16,2048,3840,driver_transpose_bk128_d3_s8,13.024,1207.67,29,0.0009765625,0.001901201,0,0
16,2048,3840,driver_transpose_bk256_d2_s8,12.864,1222.69,29,0.0009765625,0.001901201,0,0
1,3840,4096,cublaslt,15.168,2073.92,0,0,0.001793924,0,0
1,3840,4096,native_gemv_grid132,22.048,1426.76,7,0.001953125,0.001793924,0,0
1,3840,4096,native_gemv_grid528,20.768,1514.70,7,0.001953125,0.001793924,0,0
1,3840,4096,existing_s1,40.288,780.81,0,0,0.001793924,0,0
1,3840,4096,transpose_bk128_d3_s1,31.616,994.98,0,0,0.001793924,0,0
1,3840,4096,transpose_bk256_d2_s1,24.320,1293.47,0,0,0.001793924,0,0
1,3840,4096,driver_transpose_bk128_d3_s1,28.416,1107.03,0,0,0.001793924,0,0
