# NVIDIA H100 80GB HBM3, 132 SMs, cold weights, 11 repetitions; synthetic BF16 inputs
M,N,K,variant,us,weight_GBs,lt_mismatches,max_abs_lt,cpu_max_abs,cpu_failures,repeat_mismatches
32,3840,15360,transpose_bk256_d2_s1,120.128,981.99,810,0.0078125,0.003687754,0,0
32,3840,15360,driver_transpose_bk128_d3_s1,151.584,778.21,810,0.0078125,0.003687754,0,0
32,3840,15360,driver_transpose_bk256_d2_s1,124.576,946.93,810,0.0078125,0.003687754,0,0
32,3840,15360,transpose_bk128_d3_s4,56.576,2085.07,349,0.0078125,0.003687754,0,0
32,3840,15360,transpose_bk256_d2_s4,55.264,2134.57,349,0.0078125,0.003687754,0,0
32,3840,15360,driver_transpose_bk128_d3_s4,51.584,2286.85,349,0.0078125,0.003687754,0,0
32,3840,15360,driver_transpose_bk256_d2_s4,48.320,2441.32,349,0.0078125,0.003687754,0,0
32,3840,15360,transpose_bk128_d3_s8,57.024,2068.69,309,0.0078125,0.003687754,0,0
32,3840,15360,transpose_bk256_d2_s8,57.344,2057.14,306,0.0078125,0.003687754,0,0
32,3840,15360,driver_transpose_bk128_d3_s8,52.864,2231.48,309,0.0078125,0.003687754,0,0
32,3840,15360,driver_transpose_bk256_d2_s8,52.352,2253.30,306,0.0078125,0.003687754,0,0
32,4096,3840,cublaslt,15.456,2035.28,0,0,0.001908129,0,0
32,4096,3840,native_gemv_grid132,124.608,252.45,252,0.001953125,0.001908129,0,0
32,4096,3840,native_gemv_grid528,106.112,296.45,252,0.001953125,0.001908129,0,0
32,4096,3840,transpose_bk128_d3_s1,39.488,796.63,0,0,0.001908129,0,0
32,4096,3840,transpose_bk256_d2_s1,32.000,983.04,0,0,0.001908129,0,0
32,4096,3840,driver_transpose_bk128_d3_s1,40.544,775.88,0,0,0.001908129,0,0
32,4096,3840,driver_transpose_bk256_d2_s1,33.280,945.23,0,0,0.001908129,0,0
32,4096,3840,transpose_bk128_d3_s4,20.864,1507.73,237,0.001953125,0.001908129,0,0
32,4096,3840,transpose_bk256_d2_s4,21.312,1476.04,237,0.001953125,0.001908129,0,0
32,4096,3840,driver_transpose_bk128_d3_s4,19.104,1646.63,237,0.001953125,0.001908129,0,0
32,4096,3840,driver_transpose_bk256_d2_s4,19.200,1638.40,237,0.001953125,0.001908129,0,0
32,4096,3840,transpose_bk128_d3_s8,23.008,1367.23,251,0.001953125,0.001908129,0,0
32,4096,3840,transpose_bk256_d2_s8,24.320,1293.47,251,0.001953125,0.001908129,0,0
32,4096,3840,driver_transpose_bk128_d3_s8,20.480,1536.00,251,0.001953125,0.001908129,0,0
32,4096,3840,driver_transpose_bk256_d2_s8,21.312,1476.04,251,0.001953125,0.001908129,0,0
32,8192,3840,cublaslt,25.856,2433.27,0,0,0.001555767,0,0
32,8192,3840,native_gemv_grid132,220.864,284.86,493,0.001953125,0.001555767,0,0
32,8192,3840,native_gemv_grid528,177.504,354.44,493,0.001953125,0.001555767,0,0
32,8192,3840,transpose_bk128_d3_s1,37.312,1686.17,0,0,0.001555767,0,0
32,8192,3840,transpose_bk256_d2_s1,33.856,1858.30,0,0,0.001555767,0,0
32,8192,3840,driver_transpose_bk128_d3_s1,40.544,1551.76,0,0,0.001555767,0,0
32,8192,3840,driver_transpose_bk256_d2_s1,34.880,1803.74,0,0,0.001555767,0,0
32,8192,3840,transpose_bk128_d3_s4,36.256,1735.29,450,0.001953125,0.001555767,0,0
32,8192,3840,transpose_bk256_d2_s4,35.968,1749.18,450,0.001953125,0.001555767,0,0
32,8192,3840,driver_transpose_bk128_d3_s4,32.192,1954.35,450,0.001953125,0.001555767,0,0
32,8192,3840,driver_transpose_bk256_d2_s4,31.648,1987.95,450,0.001953125,0.001555767,0,0
32,8192,3840,transpose_bk128_d3_s8,39.488,1593.26,471,0.001953125,0.001555767,0,0
32,8192,3840,transpose_bk256_d2_s8,39.968,1574.12,471,0.001953125,0.001555767,0,0
32,8192,3840,driver_transpose_bk128_d3_s8,35.872,1753.86,471,0.001953125,0.001555767,0,0
32,8192,3840,driver_transpose_bk256_d2_s8,36.288,1733.76,471,0.001953125,0.001555767,0,0
32,15360,3840,cublaslt,43.232,2728.65,0,0,0.0008637181,0,0
32,15360,3840,native_gemv_grid132,404.000,291.99,929,0.00390625,0.0008637181,0,0
32,15360,3840,native_gemv_grid528,337.024,350.02,929,0.00390625,0.0008637181,0,0
32,15360,3840,transpose_bk128_d3_s1,57.408,2054.85,0,0,0.0008637181,0,0
32,15360,3840,transpose_bk256_d2_s1,56.640,2082.71,0,0,0.0008637181,0,0
32,15360,3840,driver_transpose_bk128_d3_s1,47.360,2490.81,0,0,0.0008637181,0,0
32,15360,3840,driver_transpose_bk256_d2_s1,44.288,2663.58,0,0,0.0008637181,0,0
32,15360,3840,transpose_bk128_d3_s4,62.976,1873.17,858,0.00390625,0.0008637181,0,0
32,15360,3840,transpose_bk256_d2_s4,61.344,1923.00,858,0.00390625,0.0008637181,0,0
32,15360,3840,driver_transpose_bk128_d3_s4,56.256,2096.93,858,0.00390625,0.0008637181,0,0
32,15360,3840,driver_transpose_bk256_d2_s4,55.168,2138.28,858,0.00390625,0.0008637181,0,0
32,15360,3840,transpose_bk128_d3_s8,66.880,1763.83,906,0.00390625,0.0008637181,0,0
32,15360,3840,transpose_bk256_d2_s8,66.304,1779.15,906,0.00390625,0.0008637181,0,0
32,15360,3840,driver_transpose_bk128_d3_s8,63.584,1855.26,906,0.00390625,0.0008637181,0,0
32,15360,3840,driver_transpose_bk256_d2_s8,59.392,1986.21,906,0.00390625,0.0008637181,0,0
32,262144,3840,cublaslt,663.296,3035.25,0,0,0.001181988,0,0
32,262144,3840,native_gemv_grid132,6498.560,309.80,15333,0.00390625,0.001181988,0,0
32,262144,3840,native_gemv_grid528,5336.128,377.29,15333,0.00390625,0.001181988,0,0
32,262144,3840,transpose_bk128_d3_s1,746.368,2697.42,0,0,0.001181988,0,0
32,262144,3840,transpose_bk256_d2_s1,738.048,2727.83,0,0,0.001181988,0,0
32,262144,3840,driver_transpose_bk128_d3_s1,676.064,2977.92,0,0,0.001181988,0,0
32,262144,3840,driver_transpose_bk256_d2_s1,672.864,2992.08,0,0,0.001181988,0,0
32,262144,3840,transpose_bk128_d3_s4,950.560,2117.98,13993,0.00390625,0.001181988,0,0
32,262144,3840,transpose_bk256_d2_s4,949.248,2120.91,13993,0.00390625,0.001181988,0,0
32,262144,3840,driver_transpose_bk128_d3_s4,829.632,2426.70,13993,0.00390625,0.001181988,0,0
32,262144,3840,driver_transpose_bk256_d2_s4,763.264,2637.71,13993,0.00390625,0.001181988,0,0
32,262144,3840,transpose_bk128_d3_s8,1106.016,1820.29,14782,0.00390625,0.001181988,0,0
32,262144,3840,transpose_bk256_d2_s8,1098.592,1832.59,14782,0.00390625,0.001181988,0,0
32,262144,3840,driver_transpose_bk128_d3_s8,922.208,2183.09,14782,0.00390625,0.001181988,0,0
32,262144,3840,driver_transpose_bk256_d2_s8,854.528,2356.00,14782,0.00390625,0.001181988,0,0
32,83,136,cublaslt,8.512,2.65,0,0,0.000243227,0,0
32,83,136,native_gemv_grid132,11.168,2.02,0,0,0.000243227,0,0
32,83,136,native_gemv_grid528,11.488,1.97,0,0,0.000243227,0,0
32,83,136,transpose_bk128_d3_s1,5.248,4.30,0,0,0.000243227,0,0
32,83,136,transpose_bk256_d2_s1,5.248,4.30,0,0,0.000243227,0,0
32,83,136,driver_transpose_bk128_d3_s1,5.696,3.96,0,0,0.000243227,0,0
32,83,136,driver_transpose_bk256_d2_s1,5.472,4.13,0,0,0.000243227,0,0
32,83,136,transpose_bk128_d3_s4,8.064,2.80,0,0,0.000243227,0,0
32,83,136,transpose_bk256_d2_s4,7.808,2.89,0,0,0.000243227,0,0
32,83,136,driver_transpose_bk128_d3_s4,8.288,2.72,0,0,0.000243227,0,0
32,83,136,driver_transpose_bk256_d2_s4,8.000,2.82,0,0,0.000243227,0,0
32,83,136,transpose_bk128_d3_s8,8.064,2.80,0,0,0.000243227,0,0
32,83,136,transpose_bk256_d2_s8,7.808,2.89,0,0,0.000243227,0,0
32,83,136,driver_transpose_bk128_d3_s8,8.480,2.66,0,0,0.000243227,0,0
32,83,136,driver_transpose_bk256_d2_s8,8.064,2.80,0,0,0.000243227,0,0
