input,concurrency,requests,identical_text,plow_ttft_ms_p50,plow_ttft_ms_p95,plow_ttft_ms_p99,plow_latency_ms_p50,plow_latency_ms_p95,plow_latency_ms_p99,plow_tpot_ms_p50,plow_tpot_ms_p95,plow_tpot_ms_p99,plow_chunk_gap_ms_p50,plow_chunk_gap_ms_p95,plow_chunk_gap_ms_p99,plow_output_tok_s_median_wave,plow_cache_misses,plow_cache_count_mismatches,vllm_ttft_ms_p50,vllm_ttft_ms_p95,vllm_ttft_ms_p99,vllm_latency_ms_p50,vllm_latency_ms_p95,vllm_latency_ms_p99,vllm_tpot_ms_p50,vllm_tpot_ms_p95,vllm_tpot_ms_p99,vllm_chunk_gap_ms_p50,vllm_chunk_gap_ms_p95,vllm_chunk_gap_ms_p99,vllm_output_tok_s_median_wave,vllm_cache_misses,vllm_cache_count_mismatches
8192,8,24,23,2503.5826994571835,2507.9009398119524,2508.208394952817,5516.881591058336,5522.862822888419,5526.430607800139,97.23409445160219,97.38386803693439,97.39748205753013,97.15213201707229,97.53558264346793,98.91677892650478,46.34250448207487,0,0,317.9115310194902,368.1616354442667,370.80161316669546,893.2720025186427,907.5845685380045,909.2492284858599,18.485877324917144,23.650684870494107,24.578139969605893,17.88552204379812,19.009740982437506,93.68831116356888,281.33599215713247,0,0
8192,16,48,44,6008.18588049151,6021.162030001869,6022.82660780591,9707.48011401156,9720.33856821945,9724.879464069381,119.33156601416187,119.4765573769297,119.49530123308631,119.15929254610091,119.86808970104903,123.38415845646522,52.679716993694576,0,0,523.0091349803843,684.649111633189,689.0182204870507,1284.2489139875397,1305.721975810593,1312.0208441000432,24.60845658037391,34.277635696719614,34.65637654599343,20.83215001039207,23.2941034482792,175.7525196834467,390.1173497836765,0,0
8192,32,96,93,10826.753152476158,15732.46544948779,15739.085712021915,14527.231990476139,19432.671249262057,19439.46401027497,119.33865451494292,119.48556893677902,119.50470004606271,119.16569049935788,119.90617521223612,123.14743056776933,52.82989068914712,0,0,838.6706174351275,1286.9484044786077,1332.4491936480626,2070.7325084949844,2136.6932333039586,2144.075346540194,40.604897241498676,55.42792591938539,58.58611158422014,27.739664423279464,181.3400315004401,195.85892805480398,481.62286226355445,0,0
8192,64,192,186,20537.225760985166,35109.03205401846,35121.67750475812,24235.24885700317,38805.11498791166,38820.74645666871,119.3391066438879,119.48839408916331,119.51953818356888,119.17114997049794,119.87427255371585,123.0542165134102,52.73963914187882,0,0,1485.290153999813,2594.7556539031207,2643.4500117762946,3581.3425110536627,3718.0703024205286,3730.0749544997234,68.29338306523559,97.26598141959028,101.44018592699732,40.09726701769978,197.98215801711194,203.5433922498487,543.7281056687724,0,0
16384,1,3,3,670.1272829668596,672.3085787612945,672.5024717207998,1365.4232689877972,1367.9303548997268,1368.1532069807872,22.428902774868952,22.439412133497814,22.44034629870927,22.427654010243714,22.461260994896293,22.47322913724929,23.394217219498607,0,0,134.5613090088591,134.97144799912348,135.0079047982581,610.4503559181467,610.4809947079048,610.4837181558833,15.348470191501322,15.364406345742605,15.365822892786275,15.71304991375655,16.35309534613043,16.530328430235386,52.202927578233115,0,0
16384,4,12,12,2584.1788619873114,2589.2477860790677,2589.8183860094287,4069.463405467104,4073.602281161584,4073.7460234435275,47.91759501864773,47.9811453375019,47.9856201380326,47.85760905360803,47.983729565748945,48.93498322344385,31.401574380098335,0,0,368.56191302649677,431.207996950252,432.44020420475863,934.8525704699568,950.5956499255262,952.2709508496337,18.243895032473148,23.36409337454355,24.301682234283597,17.2577835037373,18.405089422594756,158.7493358447682,134.5065805698077,0,0
16384,8,24,24,5118.981050443836,5129.222120315535,5130.161742570344,8313.041928049643,8322.139123216039,8322.644248984288,103.01189417687937,103.19020119683456,103.2200530619781,102.86087106214836,103.25755849480629,106.53504799818622,30.74690481695869,0,0,599.3656425271183,796.5678044653032,799.962894563796,1347.7899115532637,1369.5863956352696,1370.6254561757669,24.243504419216826,35.97068815950243,36.48827947161701,19.301936961710453,21.433452347991988,205.1756738650147,186.07209883938205,0,0
16384,16,48,48,14218.196892004926,14243.745425756788,14246.129519928945,18277.318346954416,18304.1192204284,18308.13195176539,130.98087183935866,131.23681922630976,131.25464312029973,130.6914230226539,131.472501863027,135.80777562572618,27.979699022899155,0,0,953.1583385542035,1544.1035550436936,1547.6140017760918,2200.1850025262684,2246.0450028826017,2248.0397716222797,40.551966159499344,58.72688301155464,60.88552217340968,23.790009028743953,210.30639248783697,230.48946679919027,225.90118090919233,0,0
16384,32,96,94,23137.5824714778,32521.240156551357,32528.8944355445,27197.216191969346,36581.54816026217,36591.81614846457,130.95596143525214,131.21257607370706,131.23762764998023,130.6855350267142,131.44510900019668,136.0400047560688,27.985263795477618,0,0,1777.871823986061,3022.1422552131116,3119.327573454939,3897.5302730104886,4041.410629026359,4050.0736879883334,68.2917983241139,104.35873088652208,110.02238906071251,33.78971497295424,231.1232322244905,240.4276007146109,250.7937440747436,0,0
16384,64,192,189,41649.504753004294,69181.01413629483,69209.3297708733,45710.36439348245,73242.92590633268,73267.10601120256,130.9669957113182,131.2265738418641,131.26007873215713,130.68444095551968,131.42625436885282,135.69559636875056,27.96089014730693,0,0,3164.9459674954414,7374.424651247682,8037.661667604698,6988.78445441369,8786.318560200743,8836.50392980082,133.2820594656251,156.58573069132774,157.5601090953475,48.32128848647699,239.0112920315005,249.72697089076968,267.1749686452361,1,1
